iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
NGA,Africa,Nigeria,2020/7/3,27564,454,609.429,628,12,10.571,130.387,2.148,2.883,2.971,0.057,0.05,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/4,28167,603,584.286,634,6,10.857,133.24,2.852,2.764,2.999,0.028,0.051,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/5,28711,544,592,645,11,11.429,135.813,2.573,2.8,3.051,0.052,0.054,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/6,29286,575,593.286,654,9,11.571,138.533,2.72,2.806,3.094,0.043,0.055,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/7,29789,503,585,669,15,11.286,140.912,2.379,2.767,3.165,0.071,0.053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/8,30249,460,537.857,684,15,11.571,143.088,2.176,2.544,3.236,0.071,0.055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/9,30748,499,519.714,689,5,10.429,145.449,2.36,2.458,3.259,0.024,0.049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/10,31323,575,537,709,20,11.571,148.169,2.72,2.54,3.354,0.095,0.055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/11,31987,664,545.714,724,15,12.857,151.31,3.141,2.581,3.425,0.071,0.061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/12,32558,571,549.571,740,16,13.571,154.011,2.701,2.6,3.5,0.076,0.064,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/13,33153,595,552.429,744,4,12.857,156.825,2.815,2.613,3.519,0.019,0.061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/14,33616,463,546.714,754,10,12.143,159.016,2.19,2.586,3.567,0.047,0.057,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/15,34259,643,572.857,760,6,10.857,162.057,3.042,2.71,3.595,0.028,0.051,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/16,34854,595,586.571,769,9,11.429,164.872,2.815,2.775,3.638,0.043,0.054,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/17,35454,600,590.143,772,3,9,167.71,2.838,2.792,3.652,0.014,0.043,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/18,36107,653,588.571,778,6,7.714,170.799,3.089,2.784,3.68,0.028,0.036,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/19,36663,556,586.429,789,11,7,173.429,2.63,2.774,3.732,0.052,0.033,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/20,37225,562,581.714,801,12,8.143,176.087,2.658,2.752,3.789,0.057,0.039,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/21,37801,576,597.857,805,4,7.286,178.812,2.725,2.828,3.808,0.019,0.034,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/22,38344,543,583.571,813,8,7.571,181.381,2.569,2.76,3.846,0.038,0.036,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/23,38948,604,584.857,833,20,9.143,184.238,2.857,2.767,3.94,0.095,0.043,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/24,39539,591,583.571,845,12,10.429,187.033,2.796,2.76,3.997,0.057,0.049,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/25,39977,438,552.857,856,11,11.143,189.105,2.072,2.615,4.049,0.052,0.053,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/26,40532,555,552.714,858,2,9.857,191.731,2.625,2.615,4.059,0.009,0.047,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/27,41180,648,565,860,2,8.429,194.796,3.065,2.673,4.068,0.009,0.04,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/28,41804,624,571.857,868,8,9,197.748,2.952,2.705,4.106,0.038,0.043,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/29,42208,404,552,873,5,8.571,199.659,1.911,2.611,4.13,0.024,0.041,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/30,42689,481,534.429,878,5,6.429,201.934,2.275,2.528,4.153,0.024,0.03,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/31,43151,462,516,879,1,4.857,204.119,2.185,2.441,4.158,0.005,0.023,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/1,43537,386,508.571,883,4,3.857,205.945,1.826,2.406,4.177,0.019,0.018,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/2,43841,304,472.714,888,5,4.286,207.383,1.438,2.236,4.201,0.024,0.02,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/3,44129,288,421.286,896,8,5.143,208.746,1.362,1.993,4.238,0.038,0.024,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/4,44433,304,375.571,910,14,6,210.184,1.438,1.777,4.305,0.066,0.028,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/5,44890,457,383.143,927,17,7.714,212.346,2.162,1.812,4.385,0.08,0.036,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/6,45244,354,365,930,3,7.429,214.02,1.675,1.727,4.399,0.014,0.035,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/7,45687,443,362.286,936,6,8.143,216.116,2.096,1.714,4.428,0.028,0.039,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/8,46140,453,371.857,942,6,8.429,218.258,2.143,1.759,4.456,0.028,0.04,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/9,46577,437,390.857,945,3,8.143,220.326,2.067,1.849,4.47,0.014,0.039,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/10,46867,290,391.143,950,5,7.714,221.697,1.372,1.85,4.494,0.024,0.036,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/11,47290,423,408.143,956,6,6.571,223.698,2.001,1.931,4.522,0.028,0.031,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/12,47743,453,407.571,956,0,4.143,225.841,2.143,1.928,4.522,0,0.02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/13,48116,373,410.286,966,10,5.143,227.606,1.764,1.941,4.57,0.047,0.024,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/14,48445,329,394,973,7,5.286,229.162,1.556,1.864,4.603,0.033,0.025,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/15,48770,325,375.714,974,1,4.571,230.699,1.537,1.777,4.607,0.005,0.022,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/16,49068,298,355.857,975,1,4.286,232.109,1.41,1.683,4.612,0.005,0.02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/17,49485,417,374,977,2,3.857,234.082,1.973,1.769,4.622,0.009,0.018,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/18,49895,410,372.143,981,4,3.571,236.021,1.939,1.76,4.64,0.019,0.017,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/19,50488,593,392.143,985,4,4.143,238.826,2.805,1.855,4.659,0.019,0.02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/20,50964,476,406.857,992,7,3.714,241.078,2.252,1.925,4.693,0.033,0.018,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/21,51304,340,408.429,996,4,3.286,242.686,1.608,1.932,4.711,0.019,0.016,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/22,51905,601,447.857,997,1,3.286,245.529,2.843,2.119,4.716,0.005,0.016,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/23,52227,322,451.286,1002,5,3.857,247.052,1.523,2.135,4.74,0.024,0.018,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/24,52548,321,437.571,1004,2,3.857,248.571,1.518,2.07,4.749,0.009,0.018,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/25,52800,252,415,1007,3,3.714,249.763,1.192,1.963,4.763,0.014,0.018,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/26,53021,221,361.857,1010,3,3.571,250.808,1.045,1.712,4.778,0.014,0.017,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/27,53317,296,336.143,1011,1,2.714,252.208,1.4,1.59,4.782,0.005,0.013,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/28,53477,160,310.429,1011,0,2.143,252.965,0.757,1.468,4.782,0,0.01,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/29,53727,250,260.286,1011,0,2,254.148,1.183,1.231,4.782,0,0.009,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/30,53865,138,234,1013,2,1.571,254.8,0.653,1.107,4.792,0.009,0.007,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/8/31,54008,143,208.571,1013,0,1.286,255.477,0.676,0.987,4.792,0,0.006,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/1,54247,239,206.714,1023,10,2.286,256.607,1.131,0.978,4.839,0.047,0.011,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/2,54463,216,206,1027,4,2.429,257.629,1.022,0.974,4.858,0.019,0.011,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/3,54588,125,181.571,1048,21,5.286,258.221,0.591,0.859,4.957,0.099,0.025,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/4,54743,155,180.857,1051,3,5.714,258.954,0.733,0.856,4.972,0.014,0.027,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/5,54905,162,168.286,1054,3,6.143,259.72,0.766,0.796,4.986,0.014,0.029,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/6,55005,100,162.857,1057,3,6.286,260.193,0.473,0.77,5,0.014,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/7,55160,155,164.571,1061,4,6.857,260.926,0.733,0.778,5.019,0.019,0.032,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/8,55456,296,172.714,1067,6,6.286,262.326,1.4,0.817,5.047,0.028,0.03,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/9,55632,176,167,1070,3,6.143,263.159,0.833,0.79,5.061,0.014,0.029,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/10,55829,197,177.286,1075,5,3.857,264.091,0.932,0.839,5.085,0.024,0.018,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/11,56017,188,182,1076,1,3.571,264.98,0.889,0.861,5.09,0.005,0.017,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/12,56177,160,181.714,1078,2,3.429,265.737,0.757,0.86,5.099,0.009,0.016,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/13,56256,79,178.714,1082,4,3.571,266.111,0.374,0.845,5.118,0.019,0.017,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/14,56388,132,175.429,1083,1,3.143,266.735,0.624,0.83,5.123,0.005,0.015,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/15,56478,90,146,1088,5,3,267.161,0.426,0.691,5.147,0.024,0.014,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/16,56604,126,138.857,1091,3,3,267.757,0.596,0.657,5.161,0.014,0.014,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/17,56735,131,129.429,1093,2,2.571,268.377,0.62,0.612,5.17,0.009,0.012,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/18,56956,221,134.143,1094,1,2.571,269.422,1.045,0.635,5.175,0.005,0.012,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/19,57145,189,138.286,1095,1,2.429,270.316,0.894,0.654,5.18,0.005,0.011,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/20,57242,97,140.857,1098,3,2.286,270.775,0.459,0.666,5.194,0.014,0.011,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/21,57437,195,149.857,1100,2,2.429,271.697,0.922,0.709,5.203,0.009,0.011,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/22,57613,176,162.143,1100,0,1.714,272.53,0.833,0.767,5.203,0,0.008,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/23,57724,111,160,1102,2,1.571,273.055,0.525,0.757,5.213,0.009,0.007,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/24,57849,125,159.143,1102,0,1.286,273.646,0.591,0.753,5.213,0,0.006,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/25,58062,213,158,1103,1,1.286,274.654,1.008,0.747,5.218,0.005,0.006,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/26,58198,136,150.429,1106,3,1.571,275.297,0.643,0.712,5.232,0.014,0.007,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/27,58324,126,154.571,1108,2,1.429,275.893,0.596,0.731,5.241,0.009,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/28,58460,136,146.143,1111,3,1.571,276.536,0.643,0.691,5.255,0.014,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/29,58647,187,147.714,1111,0,1.571,277.421,0.885,0.699,5.255,0,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/9/30,58848,201,160.571,1112,1,1.429,278.372,0.951,0.76,5.26,0.005,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/1,59001,153,164.571,1112,0,1.429,279.096,0.724,0.778,5.26,0,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/2,59127,126,152.143,1112,0,1.286,279.692,0.596,0.72,5.26,0,0.006,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/3,59287,160,155.571,1113,1,1,280.448,0.757,0.736,5.265,0.005,0.005,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/4,59345,58,145.857,1113,0,0.714,280.723,0.274,0.69,5.265,0,0.003,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/5,59465,120,143.571,1113,0,0.286,281.29,0.568,0.679,5.265,0,0.001,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/6,59583,118,133.714,1113,0,0.286,281.849,0.558,0.633,5.265,0,0.001,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/7,59738,155,127.143,1113,0,0.143,282.582,0.733,0.601,5.265,0,0.001,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/8,59841,103,120,1113,0,0.143,283.069,0.487,0.568,5.265,0,0.001,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/9,59992,151,123.571,1113,0,0.143,283.783,0.714,0.585,5.265,0,0.001,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/10,60103,111,116.571,1115,2,0.286,284.308,0.525,0.551,5.274,0.009,0.001,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/11,60266,163,131.571,1115,0,0.286,285.079,0.771,0.622,5.274,0,0.001,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/12,60430,164,137.857,1115,0,0.286,285.855,0.776,0.652,5.274,0,0.001,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/13,60655,225,153.143,1116,1,0.429,286.92,1.064,0.724,5.279,0.005,0.002,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/14,60834,179,156.571,1116,0,0.429,287.766,0.847,0.741,5.279,0,0.002,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/15,60982,148,163,1116,0,0.429,288.466,0.7,0.771,5.279,0,0.002,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/16,61194,212,171.714,1119,3,0.857,289.469,1.003,0.812,5.293,0.014,0.004,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/17,61307,113,172,1123,4,1.143,290.004,0.535,0.814,5.312,0.019,0.005,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/18,61440,133,167.714,1125,2,1.429,290.633,0.629,0.793,5.322,0.009,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/19,61558,118,161.143,1125,0,1.429,291.191,0.558,0.762,5.322,0,0.007,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/20,61630,72,139.286,1125,0,1.286,291.532,0.341,0.659,5.322,0,0.006,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/21,61667,37,119,1125,0,1.286,291.707,0.175,0.563,5.322,0,0.006,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/22,61805,138,117.571,1127,2,1.571,292.359,0.653,0.556,5.331,0.009,0.007,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/23,61882,77,98.286,1129,2,1.429,292.724,0.364,0.465,5.341,0.009,0.007,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/24,61930,48,89,1129,0,0.857,292.951,0.227,0.421,5.341,0,0.004,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/25,61992,62,78.857,1130,1,0.714,293.244,0.293,0.373,5.345,0.005,0.003,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/26,62111,119,79,1132,2,1,293.807,0.563,0.374,5.355,0.009,0.005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/27,62224,113,84.857,1135,3,1.429,294.341,0.535,0.401,5.369,0.014,0.007,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/28,62371,147,100.571,1139,4,2,295.037,0.695,0.476,5.388,0.019,0.009,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/29,62521,150,102.286,1141,2,2,295.746,0.71,0.484,5.397,0.009,0.009,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/30,62691,170,115.571,1144,3,2.143,296.551,0.804,0.547,5.412,0.014,0.01,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/10/31,62853,162,131.857,1144,0,2.143,297.317,0.766,0.624,5.412,0,0.01,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
